League,Feature,MeanCoefficient,AbsMeanCoefficient,SD,HDILower,HDIUpper,ProbabilityPositive,ProbabilityNegative,RobustNonZero,Direction,IntervalProbability,AbsMeanRank,RobustRank
League Two,Prev Expenditure,0.4323408160219594,0.4323408160219594,0.20010794297190113,0.09149975233080376,0.8354831123450643,0.994,0.006,True,positive,0.94,2.0,1
League Two,Prev Goals Against,-0.3253369751333656,0.3253369751333656,0.06232504029225221,-0.44304739563945283,-0.2113898133413749,0.0,1.0,True,negative,0.94,3.0,2
League Two,Prev Goals For,0.2960095251149583,0.2960095251149583,0.0915162228458107,0.12979509770015843,0.4786966331910857,0.998,0.002,True,positive,0.94,4.0,3
League Two,Prev Squad Value,0.48400872362775366,0.48400872362775366,0.2703329422374785,-0.053562338724947534,0.9458541085859847,0.95325,0.04675,False,mixed,0.94,1.0,4
League Two,Prev Points,-0.16144736481314473,0.16144736481314473,0.10305246880886577,-0.35206282699586716,0.0316855239504964,0.061,0.939,False,mixed,0.94,5.0,5
League Two,Prev Income_missing,0.06255279843154078,0.06255279843154078,0.10378850103163585,-0.12993201458450898,0.261730995078297,0.73075,0.26925,False,mixed,0.94,6.0,6
League Two,Prev Expenditure_missing,-0.04648629262350163,0.04648629262350163,0.1875408782843552,-0.3837676466989325,0.29820198941303744,0.37875,0.62125,False,mixed,0.94,7.0,7
League Two,Prev Avg. Squad Age,-0.030453107766433146,0.030453107766433146,0.0459882921486303,-0.11293225597691027,0.05816616519226278,0.234,0.766,False,mixed,0.94,8.0,8
League Two,Prev Income,0.0005929365256594133,0.0005929365256594133,0.13131945304482817,-0.2096209952160521,0.28434710523543805,0.3835,0.6165,False,mixed,0.94,9.0,9
